-586.202	0.102	11720715cytbx_bcl9_0076
-586.193	0.079	11720721cytbx_bcl13_0204
-586.190	0.095	11720721cytbx_bcl13_0328
-586.139	0.110	11720711cytbx_bcl5_0464
-586.035	0.106	11720725cytbx_bcl17_0091
-586.033	0.102	11720727cytbx_bcl19_0114
-586.019	0.109	11720708cytbx_bcl2_0442
-586.012	0.109	11720708cytbx_bcl2_0233
-585.975	0.106	11720716cytbx_bcl10_0285
-585.949	0.103	11720712cytbx_bcl6_0111
-585.910	0.104	11720702cytbx_bcl20_0101
-585.868	0.113	11720709cytbx_bcl3_0236
-585.856	0.096	11720723cytbx_bcl15_0119
-585.822	0.102	11720710cytbx_bcl4_0026
-585.818	0.095	11720710cytbx_bcl4_0086
-585.743	0.108	11720711cytbx_bcl5_0293
-585.685	0.107	11720722cytbx_bcl14_0063
-585.672	0.088	11720712cytbx_bcl6_0173
-585.650	0.108	11720708cytbx_bcl2_0351
-585.649	0.093	11720726cytbx_bcl18_0407
-585.649	0.102	11720723cytbx_bcl15_0370
-585.586	0.082	11720723cytbx_bcl15_0417
-585.504	0.068	11720708cytbx_bcl2_0300
-585.496	0.109	11720716cytbx_bcl10_0288
-585.494	0.088	11720724cytbx_bcl16_0380
-585.453	0.082	11720726cytbx_bcl18_0394
-585.402	0.109	11720715cytbx_bcl9_0384
-585.393	0.083	11720702cytbx_bcl20_0495
-585.360	0.108	11720709cytbx_bcl3_0021
-585.337	0.108	11720719cytbx_bcl11_0370
-585.218	0.111	11720709cytbx_bcl3_0160
-585.202	0.105	11720713cytbx_bcl7_0327
-585.145	0.092	11720710cytbx_bcl4_0335
-585.144	0.092	11720719cytbx_bcl11_0017
-585.141	0.109	11720712cytbx_bcl6_0406
-585.069	0.105	11720726cytbx_bcl18_0106
-585.038	0.101	11720709cytbx_bcl3_0198
-585.019	0.096	11720721cytbx_bcl13_0018
-585.016	0.076	11720721cytbx_bcl13_0081
-584.982	0.086	11720713cytbx_bcl7_0041
-584.954	0.098	11720727cytbx_bcl19_0320
-584.944	0.095	11720727cytbx_bcl19_0136
-584.907	0.095	11720702cytbx_bcl20_0496
-584.904	0.079	11720716cytbx_bcl10_0331
-584.901	0.101	11720719cytbx_bcl11_0454
-584.883	0.085	11720727cytbx_bcl19_0021
-584.859	0.106	11720708cytbx_bcl2_0303
-584.853	0.105	11720720cytbx_bcl12_0207
-584.807	0.114	11720702cytbx_bcl20_0247
-584.800	0.104	11720724cytbx_bcl16_0423
-584.740	0.112	11720719cytbx_bcl11_0020
-584.740	0.112	11720710cytbx_bcl4_0187
-584.732	0.107	11720715cytbx_bcl9_0240
-584.706	0.110	11720709cytbx_bcl3_0371
-584.661	0.078	11720727cytbx_bcl19_0277
-584.649	0.104	11720724cytbx_bcl16_0097
-584.646	0.097	11720721cytbx_bcl13_0435
-584.627	0.106	11720713cytbx_bcl7_0228
-584.612	0.081	11720702cytbx_bcl20_0352
-584.593	0.095	11720720cytbx_bcl12_0359
-584.530	0.101	11720722cytbx_bcl14_0467
-584.499	0.101	11720726cytbx_bcl18_0359
-584.490	0.104	11720719cytbx_bcl11_0258
-584.481	0.083	11720707cytbx_bcl1_0481
-584.479	0.107	11720723cytbx_bcl15_0016
-584.473	0.103	11720710cytbx_bcl4_0298
-584.453	0.110	11720707cytbx_bcl1_0300
-584.434	0.085	11720724cytbx_bcl16_0340
-584.431	0.101	11720719cytbx_bcl11_0118
-584.390	0.102	11720702cytbx_bcl20_0497
-584.355	0.115	11720716cytbx_bcl10_0229
-584.321	0.115	11720709cytbx_bcl3_0106
-584.308	0.103	11720712cytbx_bcl6_0166
-584.300	0.097	11720713cytbx_bcl7_0422
-584.274	0.092	11720707cytbx_bcl1_0024
-584.246	0.109	11720709cytbx_bcl3_0085
-584.213	0.104	11720714cytbx_bcl8_0200
-584.209	0.097	11720707cytbx_bcl1_0493
-584.185	0.085	11720716cytbx_bcl10_0221
-584.175	0.108	11720715cytbx_bcl9_0070
-584.163	0.099	11720713cytbx_bcl7_0451
-584.152	0.116	11720723cytbx_bcl15_0274
-584.137	0.105	11720712cytbx_bcl6_0239
-584.124	0.098	11720722cytbx_bcl14_0172
-584.124	0.111	11720707cytbx_bcl1_0045
-584.099	0.082	11720715cytbx_bcl9_0125
-584.097	0.115	11720722cytbx_bcl14_0259
-584.092	0.099	11720719cytbx_bcl11_0266
-584.022	0.089	11720709cytbx_bcl3_0473
-584.019	0.098	11720711cytbx_bcl5_0343
-584.007	0.100	11720723cytbx_bcl15_0165
-583.997	0.093	11720716cytbx_bcl10_0051
-583.988	0.082	11720708cytbx_bcl2_0341
-583.986	0.106	11720709cytbx_bcl3_0013
-583.978	0.079	11720713cytbx_bcl7_0435
-583.965	0.097	11720715cytbx_bcl9_0436
-583.961	0.075	11720713cytbx_bcl7_0358
-583.948	0.097	11720715cytbx_bcl9_0018
-583.927	0.081	11720719cytbx_bcl11_0352
-583.925	0.087	11720712cytbx_bcl6_0302
-583.925	0.087	11720725cytbx_bcl17_0394
-583.919	0.110	11720719cytbx_bcl11_0482
-583.897	0.098	11720709cytbx_bcl3_0059
-583.876	0.103	11720723cytbx_bcl15_0482
-583.865	0.112	11720723cytbx_bcl15_0339
-583.861	0.114	11720707cytbx_bcl1_0233
-583.825	0.107	11720713cytbx_bcl7_0189
-583.812	0.111	11720716cytbx_bcl10_0197
-583.804	0.114	11720715cytbx_bcl9_0451
-583.799	0.096	11720723cytbx_bcl15_0360
-583.788	0.094	11720708cytbx_bcl2_0100
-583.757	0.099	11720710cytbx_bcl4_0377
-583.756	0.087	11720727cytbx_bcl19_0346
